FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
19608,19609,MWROW5-20,36,2499.999504,2499.999504,144.0000286,4.969813498,2.158362578,0.1
19609,19610,MWROW5-20,8,2499.999603,2499.999603,32.00000508,3.465736062,1.505150047,0.1
19610,19611,MWROW5-20,20,2483.179094,2483.179094,80.54191519,4.388777735,1.906021952,0.1
19611,19612,MWROW5-20,4,2450.079489,2450.079489,16.32600092,2.792758986,1.212879817,0.1
19612,19613,MWROW5-20,6,2499.99783,2499.99783,24.00002083,3.178054698,1.380211619,0.1
19613,19614,MWROW5-20,10,2468.206697,2468.206697,40.51524539,3.701678333,1.607618474,0.1
19614,19615,MWROW5-20,24,2500.027174,2500.027174,95.99895653,4.564337322,1.982266512,0.1
19615,19616,MWROW5-20,6,2500.003119,2500.003119,23.99997006,3.178052583,1.3802107,0.1
19616,19617,MWROW5-20,14,2500.000636,2500.000636,55.99998575,4.025351436,1.748187917,0.1
19617,19618,MWROW5-20,18,2494.494645,2494.494645,72.15890415,4.278870689,1.858289929,0.1
19618,19619,MWROW5-20,18,3196.000274,3196.000274,56.32039567,4.031056737,1.750665697,0.1
19619,19620,MWROW5-20,18,2730.806284,2730.806284,65.91459858,4.188359943,1.818981612,0.1
19620,19621,MWROW5-20,8,2500.00236,2500.00236,31.99996979,3.465734959,1.505149568,0.1
19621,19622,MWROW5-20,2,2500.000533,2500.000533,7.999998294,2.079441328,0.903089894,0.1
19622,19623,MWROW5-20,14,2499.997828,2499.997828,56.00004865,4.02535256,1.748188404,0.1
19623,19624,MWROW5-20,14,2500.000663,2500.000663,55.99998515,4.025351426,1.748187912,0.1
19624,19625,MWROW5-20,24,2500.001417,2500.001417,95.99994559,4.564347625,1.982270987,0.1
19625,19626,MWROW5-20,38,3252.506783,3252.506783,116.8329616,4.760745236,2.067565386,0.1
19626,19627,MWROW5-20,12,2499.997256,2499.997256,48.00005268,3.871202109,1.681241714,0.1
19627,19628,MWROW5-20,10,2500.002158,2500.002158,39.99996547,3.688878591,1.602059616,0.1
19628,19629,MWROW5-20,0,2500.000513,2500.000513,0,#NAME?,#NAME?,0.1
19629,19630,MWROW5-20,12,2471.856115,2471.856115,48.54651501,3.882522411,1.686158059,0.1
19630,19631,MWROW5-20,10,2484.944452,2484.944452,40.24234824,3.69491988,1.604683315,0.1
19631,19632,MWROW5-20,12,2500.378917,2500.378917,47.9927259,3.871049456,1.681175418,0.1
19632,19633,MWROW5-20,0,2500.004332,2500.004332,0,#NAME?,#NAME?,0.1
19633,19634,MWROW5-20,12,2499.999184,2499.999184,48.00001567,3.871201337,1.681241379,0.1
19634,19635,MWROW5-20,16,2483.409495,2483.409495,64.42755426,4.165541403,1.809071645,0.1
19635,19636,MWROW5-20,12,2499.999056,2499.999056,48.00001812,3.871201389,1.681241401,0.1
19636,19637,MWROW5-20,18,2490.125982,2490.125982,72.28549933,4.280623547,1.859051185,0.1
19637,19638,MWROW5-20,16,2500.003185,2500.003185,63.99991846,4.158881809,1.806179421,0.1
19638,19639,MWROW5-20,14,2499.997877,2499.997877,56.00004756,4.02535254,1.748188396,0.1
19639,19640,MWROW5-20,8,2474.392641,2474.392641,32.33116631,3.476031666,1.509621372,0.1
19640,19641,MWROW5-20,10,2499.999919,2499.999919,40.0000013,3.688879487,1.602060005,0.1
19641,19642,MWROW5-20,8,2499.999919,2499.999919,32.00000104,3.465735935,1.505149992,0.1
19642,19643,MWROW5-20,16,2489.485881,2489.485881,64.27029823,4.1630976,1.808010315,0.1
19643,19644,MWROW5-20,14,2500.000085,2500.000085,55.9999981,4.025351657,1.748188012,0.1
19644,19645,MWROW5-20,24,2500.001106,2500.001106,95.99995753,4.564347749,1.982271041,0.1
19645,19646,MWROW5-20,10,2458.026326,2458.026326,40.68304678,3.705811465,1.60941347,0.1
19646,19647,MWROW5-20,2,2480.958956,2480.958956,8.061398981,2.087087112,0.906410416,0.1
19647,19648,MWROW5-20,8,2499.998104,2499.998104,32.00002427,3.465736661,1.505150308,0.1
19648,19649,MWROW5-20,12,2500.000908,2500.000908,47.99998257,3.871200648,1.68124108,0.1
19649,19650,MWROW5-20,8,2499.999528,2499.999528,32.00000604,3.465736092,1.50515006,0.1
19650,19651,MWROW5-20,16,2499.996678,2499.996678,64.00008504,4.158884412,1.806180551,0.1
19651,19652,MWROW5-20,8,2499.998002,2499.998002,32.00002557,3.465736702,1.505150325,0.1
19652,19653,MWROW5-20,6,2309.422166,2309.422166,25.98052486,3.257347214,1.41464792,0.1
19653,19654,MWROW5-20,6,2499.999625,2499.999625,24.0000036,3.17805398,1.380211307,0.1
19654,19655,MWROW5-20,10,2500.00117,2500.00117,39.99998128,3.688878986,1.602059788,0.1
19655,19656,MWROW5-20,6,2500.000361,2500.000361,23.99999653,3.178053686,1.380211179,0.1
19656,19657,MWROW5-20,20,2500.004392,2500.004392,79.99985946,4.382024878,1.903089224,0.1
19657,19658,MWROW5-20,0,2500.002153,2500.002153,0,#NAME?,#NAME?,0.1
19658,19659,MWROW5-20,20,2499.997986,2499.997986,80.00006445,4.38202744,1.903090337,0.1
19659,19660,MWROW5-20,10,2467.881779,2467.881779,40.52057957,3.701809983,1.607675649,0.1
19660,19661,MWROW5-20,6,2479.211251,2479.211251,24.20124545,3.186404097,1.383837716,0.1
19661,19662,MWROW5-20,16,2500.001756,2500.001756,63.99995505,4.158882381,1.806179669,0.1
19662,19663,MWROW5-20,20,2476.11606,2476.11606,80.77165818,4.391626139,1.907258999,0.1
19663,19664,MWROW5-20,26,2447.250036,2447.250036,106.2416983,4.665716671,2.026295004,0.1
19664,19665,MWROW5-20,8,2500.003046,2500.003046,31.99996101,3.465734684,1.505149449,0.1
19665,19666,MWROW5-20,16,2494.132158,2494.132158,64.15057016,4.161232979,1.807200521,0.1
19666,19667,MWROW5-20,8,2463.388586,2463.388586,32.47559092,3.480488759,1.511557062,0.1
19667,19668,MWROW5-20,4,2707.767639,2707.767639,14.77231629,2.692754908,1.169448598,0.1
19668,19669,MWROW5-20,6,2470.13661,2470.13661,24.29015454,3.190071105,1.385430278,0.1
19669,19670,MWROW5-20,28,2475.866089,2475.866089,113.0917384,4.728199333,2.05343088,0.1
19670,19671,MWROW5-20,16,2500.00036,2500.00036,63.99999078,4.158882939,1.806179911,0.1
19671,19672,MWROW5-20,12,2500.001758,2500.001758,47.99996625,3.871200308,1.681240932,0.1
19672,19673,MWROW5-20,8,2499.999544,2499.999544,32.00000584,3.465736085,1.505150058,0.1
19673,19674,MWROW5-20,4,2453.916747,2453.916747,16.3004715,2.791194034,1.212200167,0.1
19674,19675,MWROW5-20,0,2499.999522,2499.999522,0,#NAME?,#NAME?,0.1
19675,19676,MWROW5-20,8,2499.996297,2499.996297,32.0000474,3.465737384,1.505150622,0.1
19676,19677,MWROW5-20,6,2500.001418,2500.001418,23.99998639,3.178053263,1.380210995,0.1
19677,19678,MWROW5-20,12,2499.999519,2499.999519,48.00000924,3.871201203,1.681241321,0.1
19678,19679,MWROW5-20,18,2499.997899,2499.997899,72.00006051,4.276666959,1.857332861,0.1
19679,19680,MWROW5-20,14,2499.999851,2499.999851,56.00000334,4.02535175,1.748188053,0.1
19680,19681,MWROW5-20,12,2472.24845,2472.24845,48.53881089,3.882363703,1.686089133,0.1
19681,19682,MWROW5-20,10,2500.002378,2500.002378,39.99996195,3.688878503,1.602059578,0.1
19682,19683,MWROW5-20,10,2499.999525,2499.999525,40.0000076,3.688879644,1.602060074,0.1
19683,19684,MWROW5-20,14,2499.999525,2499.999525,56.00001064,4.025351881,1.74818811,0.1
19684,19685,MWROW5-20,12,2489.521834,2489.521834,48.20202754,3.875401085,1.683065307,0.1
19685,19686,MWROW5-20,50,2499.995461,2499.995461,200.0003631,5.298319182,2.301030784,0.1
19686,19687,MWROW5-20,26,2464.072242,2464.072242,105.5163869,4.658866267,2.023319912,0.1
19687,19688,MWROW5-20,66,2500.001872,2500.001872,263.9998023,5.575948354,2.421603602,0.1
19688,19689,MWROW5-20,6,2500.000918,2500.000918,23.99999119,3.178053463,1.380211082,0.1
19689,19690,MWROW5-20,18,2500.001887,2500.001887,71.99994565,4.276665364,1.857332169,0.1
19690,19691,MWROW5-20,8,2457.981563,2457.981563,32.54703013,3.482686124,1.512511366,0.1
19691,19692,MWROW5-20,6,2493.959999,2493.959999,24.05812444,3.180472754,1.381261767,0.1
19692,19693,MWROW5-20,10,2444.570743,2444.570743,40.90697734,3.711300644,1.61179739,0.1
19693,19694,MWROW5-20,14,2499.997546,2499.997546,56.00005497,4.025352672,1.748188453,0.1
19694,19695,MWROW5-20,8,2500.001672,2500.001672,31.9999786,3.465735234,1.505149688,0.1
19695,19696,MWROW5-20,14,2499.998773,2499.998773,56.00002748,4.025352182,1.74818824,0.1
19696,19697,MWROW5-20,10,2500.000175,2500.000175,39.9999972,3.688879384,1.602059961,0.1
19697,19698,MWROW5-20,8,2500.001532,2500.001532,31.99998039,3.46573529,1.505149712,0.1
19698,19699,MWROW5-20,0,2499.978613,2499.978613,0,#NAME?,#NAME?,0.1
19699,19700,MWROW5-20,28,2499.997155,2499.997155,112.0001275,4.718500009,2.049218517,0.1
19700,19701,MWROW5-20,18,2500.000837,2500.000837,71.99997589,4.276665784,1.857332351,0.1
19701,19702,MWROW5-20,6,2499.999806,2499.999806,24.00000186,3.178053908,1.380211275,0.1
19702,19703,MWROW5-20,4,2500.002212,2500.002212,15.99998584,2.772587837,1.204119598,0.1
19703,19704,MWROW5-20,18,2500.000226,2500.000226,71.99999349,4.276666029,1.857332457,0.1
19704,19705,MWROW5-20,26,2499.999186,2499.999186,104.0000339,4.644391225,2.017033481,0.1
19705,19706,MWROW5-20,12,2500.001225,2500.001225,47.99997648,3.871200521,1.681241025,0.1
19706,19707,MWROW5-20,20,2500.003253,2500.003253,79.9998959,4.382025333,1.903089422,0.1
19707,19708,MWROW5-20,20,2500.003253,2500.003253,79.9998959,4.382025333,1.903089422,0.1
19708,19709,MWROW5-20,18,2495.168145,2495.168145,72.1394269,4.278600731,1.858172688,0.1
19709,19710,MWROW5-20,28,2500.000779,2500.000779,111.9999651,4.71849856,2.049217887,0.1
19710,19711,MWROW5-20,4,2499.999468,2499.999468,16.0000034,2.772588935,1.204120075,0.1
19711,19712,MWROW5-20,8,2500.000731,2500.000731,31.99999064,3.46573561,1.505149851,0.1
19712,19713,MWROW5-20,12,2499.997078,2499.997078,48.0000561,3.87120218,1.681241745,0.1
19713,19714,MWROW5-20,18,2500.002955,2500.002955,71.9999149,4.276664937,1.857331983,0.1
19714,19715,MWROW5-20,20,2500.000741,2500.000741,79.99997629,4.382026338,1.903089858,0.1
19715,19716,MWROW5-20,2,2500.000995,2500.000995,7.999996816,2.079441144,0.903089814,0.1
19716,19717,MWROW5-20,12,2500.001588,2500.001587,47.99996953,3.871200376,1.681240962,0.1
19717,19718,MWROW5-20,14,2500.002588,2500.002588,55.99994203,4.025350656,1.748187577,0.1
19718,19719,MWROW5-20,32,2499.9971,2499.9971,128.0001485,4.852031424,2.107210473,0.1
19719,19720,MWROW5-20,32,2489.975456,2489.975456,128.515323,4.856048142,2.108954912,0.1
19720,19721,MWROW5-20,28,2500.003131,2500.003131,111.9998597,4.718497619,2.049217479,0.1
19721,19722,MWROW5-20,26,2499.999847,2499.999847,104.0000064,4.64439096,2.017033366,0.1
19722,19723,MWROW5-20,28,2453.063849,2453.063849,114.1429727,4.737451809,2.057449179,0.1
19723,19724,MWROW5-20,12,2499.97235,2499.97235,48.00053089,3.871212071,1.681246041,0.1
19724,19725,MWROW5-20,4,2499.998791,2499.998791,16.00000774,2.772589206,1.204120193,0.1
19725,19726,MWROW5-20,6,2489.835137,2489.835137,24.09798107,3.182128064,1.381980659,0.1
19726,19727,MWROW5-20,12,2500.00035,2500.00035,47.99999328,3.871200871,1.681241177,0.1
19727,19728,MWROW5-20,6,2499.999496,2499.999496,24.00000484,3.178054032,1.380211329,0.1
19728,19729,MWROW5-20,10,2500.002001,2500.002001,39.99996798,3.688878654,1.602059644,0.1
19729,19730,MWROW5-20,10,2485.687572,2485.687572,40.23031741,3.694620876,1.604553459,0.1
19730,19731,MWROW5-20,12,2499.995872,2499.995872,48.00007926,3.871202662,1.681241954,0.1
19731,19732,MWROW5-20,10,2475.373276,2475.373276,40.39794764,3.698778983,1.606359302,0.1
19732,19733,MWROW5-20,14,2500.003699,2500.003699,55.99991714,4.025350211,1.748187384,0.1
19733,19734,MWROW5-20,6,2500.000389,2500.000389,23.99999627,3.178053675,1.380211174,0.1
19734,19735,MWROW5-20,22,2499.997404,2499.997404,88.00009138,4.477337853,1.944483123,0.1
19735,19736,MWROW5-20,14,2477.05857,2477.05857,56.51864744,4.034570627,1.75219176,0.1
19736,19737,MWROW5-20,4,2500.002435,2500.002435,15.99998442,2.772587748,1.20411956,0.1
19737,19738,MWROW5-20,10,2500.001319,2500.001318,39.99997891,3.688878927,1.602059762,0.1
19738,19739,MWROW5-20,6,2500.000868,2500.000868,23.99999167,3.178053483,1.380211091,0.1
19739,19740,MWROW5-20,6,2497.014044,2497.014044,24.02869946,3.179248927,1.380730265,0.1
19740,19741,MWROW5-20,8,2500.000224,2500.000224,31.99999713,3.465735813,1.505149939,0.1
19741,19742,MWROW5-20,8,2499.998109,2499.998109,32.0000242,3.465736659,1.505150307,0.1
19742,19743,MWROW5-20,8,2500.000738,2500.000738,31.99999055,3.465735608,1.50514985,0.1
19743,19744,MWROW5-20,28,2500.000832,2500.000832,111.9999627,4.718498538,2.049217878,0.1
19744,19745,MWROW5-20,18,2499.997922,2499.997922,72.00005985,4.27666695,1.857332857,0.1
19745,19746,MWROW5-20,34,2499.997411,2499.997411,136.0001408,4.912655921,2.133539358,0.1
19746,19747,MWROW5-20,24,2500.001984,2500.001984,95.99992381,4.564347398,1.982270888,0.1
19747,19748,MWROW5-20,20,2459.922281,2459.922281,81.30338163,4.39818761,1.910108609,0.1
19748,19749,MWROW5-20,30,2499.997416,2499.997416,120.000124,4.787492776,2.079181695,0.1
19749,19750,MWROW5-20,14,2499.997156,2499.997156,56.00006371,4.025352828,1.748188521,0.1
19750,19751,MWROW5-20,52,2495.950465,2495.950465,208.3374679,5.339159207,2.318767382,0.1
19751,19752,MWROW5-20,16,2481.611676,2481.611676,64.47422921,4.166265597,1.809386159,0.1
19752,19753,MWROW5-20,18,2499.998403,2499.998403,72.00004599,4.276666758,1.857332774,0.1
19753,19754,MWROW5-20,16,2499.998085,2499.998085,64.00004902,4.158883849,1.806180307,0.1
19754,19755,MWROW5-20,14,2500.003262,2500.003262,55.99992693,4.025350386,1.74818746,0.1
19755,19756,MWROW5-20,6,2468.86152,2468.86152,24.30269965,3.190587441,1.38565452,0.1
19756,19757,MWROW5-20,20,2499.999713,2499.999713,80.00000918,4.382026749,1.903090037,0.1
19757,19758,MWROW5-20,8,2500.001793,2500.001793,31.99997705,3.465735186,1.505149667,0.1
19758,19759,MWROW5-20,8,2499.996967,2499.996967,32.00003882,3.465737116,1.505150505,0.1
19759,19760,MWROW5-20,22,2499.999516,2499.999516,88.00001704,4.477337008,1.944482756,0.1
19760,19761,MWROW5-20,10,2500.00355,2500.00355,39.9999432,3.688878034,1.602059375,0.1
19761,19762,MWROW5-20,8,2500.000116,2500.000116,31.99999852,3.465735856,1.505149958,0.1
19762,19763,MWROW5-20,4,2500.001023,2500.001023,15.99999345,2.772588313,1.204119805,0.1
19763,19764,MWROW5-20,2,2493.410273,2493.410273,8.021142857,2.082080913,0.904236251,0.1
19764,19765,MWROW5-20,10,2499.996221,2499.996221,40.00006046,3.688880966,1.602060648,0.1
19765,19766,MWROW5-20,16,2500.000115,2500.000115,63.99999706,4.158883037,1.806179954,0.1
19766,19767,MWROW5-20,24,2499.995504,2499.995504,96.00017265,4.56434999,1.982272014,0.1
19767,19768,MWROW5-20,22,2493.997708,2493.997708,88.21178917,4.479740618,1.945526631,0.1
19768,19769,MWROW5-20,24,2499.996711,2499.996711,96.0001263,4.564349507,1.982271804,0.1
19769,19770,MWROW5-20,6,2500.004734,2500.004734,23.99995455,3.178051937,1.380210419,0.1
19770,19771,MWROW5-20,20,2499.998141,2499.998141,80.00005949,4.382027378,1.90309031,0.1
19771,19772,MWROW5-20,18,2499.997215,2499.997215,72.00008021,4.276667233,1.85733298,0.1
19772,19773,MWROW5-20,24,2499.999247,2499.999247,96.00002892,4.564348493,1.982271364,0.1
19773,19774,MWROW5-20,20,2500.000076,2500.000076,79.99999757,4.382026604,1.903089974,0.1
19774,19775,MWROW5-20,28,3697.430315,3697.430315,75.72826968,4.327151534,1.879258034,0.1
19775,19776,MWROW5-20,14,2471.586654,2471.586654,56.64377568,4.036782108,1.753152194,0.1
19776,19777,MWROW5-20,4,2500.001404,2500.001404,15.99999101,2.772588161,1.204119739,0.1
19777,19778,MWROW5-20,22,2500.001793,2500.001793,87.99993689,4.477336097,1.944482361,0.1
19778,19779,MWROW5-20,8,2486.522448,2486.522448,32.17344773,3.471141508,1.507497603,0.1
19779,19780,MWROW5-20,4,2499.998036,2499.998036,16.00001257,2.772589508,1.204120324,0.1
19780,19781,MWROW5-20,2,2489.497471,2489.497471,8.033749876,2.083651402,0.904918306,0.1
19781,19782,MWROW5-20,10,2462.184915,2462.184915,40.61433379,3.704121053,1.608679334,0.1
19782,19783,MWROW5-20,18,2499.982125,2499.982125,72.0005148,4.276673269,1.857335602,0.1
19783,19784,MWROW5-20,8,2479.679169,2479.679169,32.2622382,3.47389745,1.508694493,0.1
19784,19785,MWROW5-20,6,2499.997568,2499.997568,24.00002335,3.178054803,1.380211664,0.1
19785,19786,MWROW5-20,12,2500.000887,2500.000887,47.99998297,3.871200656,1.681241083,0.1
19786,19787,MWROW5-20,12,2500.002272,2500.002272,47.99995638,3.871200102,1.681240843,0.1
19787,19788,MWROW5-20,16,2488.886247,2488.886247,64.28578252,4.163338495,1.808114935,0.1
19788,19789,MWROW5-20,14,2491.73055,2491.73055,56.18585043,4.028664954,1.749626959,0.1
19789,19790,MWROW5-20,12,2500.000858,2500.000858,47.99998353,3.871200668,1.681241088,0.1
19790,19791,MWROW5-20,2,2473.746709,2473.746709,8.084902115,2.089998386,0.907674766,0.1
19791,19792,MWROW5-20,10,2484.234119,2484.234119,40.253855,3.695205776,1.604807478,0.1
19792,19793,MWROW5-20,18,2500.000699,2500.000699,71.99997987,4.276665839,1.857332375,0.1
19793,19794,MWROW5-20,32,2485.012815,2485.012815,128.7719717,4.858043179,2.109821346,0.1
19794,19795,MWROW5-20,0,2471.28615,2471.28615,0,#NAME?,#NAME?,0.1
19795,19796,MWROW5-20,18,2471.28615,2471.28615,72.83656731,4.288218127,1.86234947,0.1
19796,19797,MWROW5-20,4,2499.974101,2499.974101,16.00016576,2.772599082,1.204124482,0.1
19797,19798,MWROW5-20,12,2500.002171,2500.002171,47.99995832,3.871200143,1.68124086,0.1
19798,19799,MWROW5-20,22,2499.99748,2499.99748,88.0000887,4.477337822,1.94448311,0.1
19799,19800,MWROW5-20,18,2500.000834,2500.000834,71.99997598,4.276665785,1.857332352,0.1
19800,19801,MWROW5-20,22,2500.00212,2500.00212,87.99992538,4.477335966,1.944482304,0.1
19801,19802,MWROW5-20,6,2499.998034,2499.998034,24.00001887,3.178054617,1.380211583,0.1
19802,19803,MWROW5-20,20,2499.999497,2499.999497,80.0000161,4.382026836,1.903090074,0.1
19803,19804,MWROW5-20,8,2499.998444,2499.998444,32.00001992,3.465736525,1.505150249,0.1
19804,19805,MWROW5-20,28,2500.000708,2500.000708,111.9999683,4.718498588,2.0492179,0.1
19805,19806,MWROW5-20,36,2500.001025,2500.001025,143.999941,4.96981289,2.158362314,0.1
19806,19807,MWROW5-20,20,2499.996092,2499.996092,80.00012506,4.382028198,1.903090666,0.1
19807,19808,MWROW5-20,24,2500.003275,2500.003275,95.99987424,4.564346881,1.982270664,0.1
19808,19809,MWROW5-20,22,2499.196406,2499.196406,88.0282956,4.477658304,1.944622293,0.1
19809,19810,MWROW5-20,6,2499.997519,2499.997519,24.00002382,3.178054823,1.380211673,0.1
19810,19811,MWROW5-20,6,2487.409262,2487.409262,24.12148291,3.18310285,1.382404003,0.1
19811,19812,MWROW5-20,24,2499.998386,2499.998386,96.00006198,4.564348837,1.982271513,0.1
19812,19813,MWROW5-20,10,2500.000915,2500.000915,39.99998536,3.688879088,1.602059832,0.1
19813,19814,MWROW5-20,14,2499.998203,2499.998203,56.00004025,4.02535241,1.748188339,0.1
19814,19815,MWROW5-20,18,2464.556742,2464.556742,73.03544566,4.29094488,1.863533684,0.1
19815,19816,MWROW5-20,6,2499.998693,2499.998693,24.00001255,3.178054353,1.380211469,0.1
19816,19817,MWROW5-20,14,2500.00082,2500.00082,55.99998163,4.025351363,1.748187885,0.1
19817,19818,MWROW5-20,8,2491.773226,2491.773226,32.10565037,3.469032039,1.506581472,0.1
19818,19819,MWROW5-20,12,2471.153269,2471.153269,48.56032263,3.882806791,1.686281563,0.1
19819,19820,MWROW5-20,20,2499.998529,2499.998529,80.00004707,4.382027223,1.903090243,0.1
19820,19821,MWROW5-20,10,2500.00034,2500.00034,39.99999456,3.688879318,1.602059932,0.1
19821,19822,MWROW5-20,24,2469.903875,2469.903875,97.16977346,4.57645969,1.98753119,0.1
19822,19823,MWROW5-20,14,4749.864853,4749.864853,29.47452282,3.383526257,1.469446783,0.1
19823,19824,MWROW5-20,36,2873.306288,2873.306288,125.2912025,4.830640648,2.097920577,0.1
19824,19825,MWROW5-20,52,2484.2865,2484.2865,209.3156325,5.343843316,2.320801664,0.1
19825,19826,MWROW5-20,20,2499.998337,2499.998337,80.00005322,4.3820273,1.903090276,0.1
19826,19827,MWROW5-20,22,2471.366079,2471.366079,89.01959199,4.48885648,1.949485599,0.1
19827,19828,MWROW5-20,34,2500.001644,2500.001644,135.9999106,4.912654228,2.133538623,0.1
19828,19829,MWROW5-20,48,2500.003399,2500.003399,191.999739,5.257494012,2.283300638,0.1
19829,19830,MWROW5-20,26,2474.085312,2474.085312,105.089343,4.654810874,2.021558677,0.1
19830,19831,MWROW5-20,16,2500.001574,2500.001574,63.99995971,4.158882454,1.806179701,0.1
19831,19832,MWROW5-20,22,2452.377432,2452.377432,89.70886664,4.496569612,1.95283537,0.1
19832,19833,MWROW5-20,36,2500.000196,2500.000196,143.9999887,4.969813221,2.158362458,0.1
19833,19834,MWROW5-20,30,2454.512303,2454.512303,122.223873,4.805854388,2.087156041,0.1
19834,19835,MWROW5-20,52,2487.182533,2487.182533,209.0719089,5.342678255,2.320295685,0.1
19835,19836,MWROW5-20,12,2500.005383,2500.005383,47.99989665,3.871198858,1.681240302,0.1
19836,19837,MWROW5-20,44,4648.109354,4648.109354,94.66214465,4.550314181,1.97617634,0.1
19837,19838,MWROW5-20,14,2500.000316,2500.000316,55.99999292,4.025351564,1.748187972,0.1
19838,19839,MWROW5-20,30,2499.995037,2499.995037,120.0002382,4.787493728,2.079182108,0.1
19839,19840,MWROW5-20,24,2499.980966,2499.980966,96.00073091,4.564355805,1.98227454,0.1
19840,19841,MWROW5-20,12,2500.429208,2500.429208,47.99176062,3.871029342,1.681166683,0.1
19841,19842,MWROW5-20,12,3672.790583,3672.790583,32.67270412,3.486539993,1.51418508,0.1
19842,19843,MWROW5-20,34,2478.376945,2478.376945,137.186557,4.921341729,2.137311557,0.1
19843,19844,MWROW5-20,16,2499.997448,2499.997448,64.00006533,4.158884104,1.806180417,0.1
19844,19845,MWROW5-20,28,2500.002476,2500.002476,111.9998891,4.718497881,2.049217593,0.1
19845,19846,MWROW5-20,26,2500.002103,2500.002103,103.9999125,4.644390058,2.017032974,0.1
19846,19847,MWROW5-20,34,2484.14297,2484.14297,136.8681288,4.919017899,2.13630233,0.1
19847,19848,MWROW5-20,18,2500.00198,2500.00198,71.99994298,4.276665327,1.857332152,0.1
19848,19849,MWROW5-20,16,2499.998819,2499.998819,64.00003023,4.158883556,1.806180179,0.1
19849,19850,MWROW5-20,18,2499.998898,2499.998898,72.00003174,4.27666656,1.857332688,0.1
19850,19851,MWROW5-20,26,2485.11935,2485.11935,104.6227418,4.650360944,2.019626097,0.1
19851,19852,MWROW5-20,12,2499.967895,2499.967895,48.00061642,3.871213853,1.681246815,0.1
19852,19853,MWROW5-20,6,2496.266414,2496.266414,24.03589603,3.179548381,1.380860317,0.1
19853,19854,MWROW5-20,10,2500.000154,2500.000154,39.99999754,3.688879393,1.602059965,0.1
19854,19855,MWROW5-20,12,2479.851021,2479.851021,48.39000367,3.879293257,1.684755655,0.1
19855,19856,MWROW5-20,20,2500.002153,2500.002153,79.9999311,4.382025773,1.903089613,0.1
19856,19857,MWROW5-20,34,2499.99429,2499.99429,136.0003106,4.91265717,2.1335399,0.1
19857,19858,MWROW5-20,2,2497.002753,2497.002753,8.009602703,2.08064116,0.903610974,0.1
19858,19859,MWROW5-20,6,2494.969424,2494.969424,24.0483909,3.180068088,1.381086023,0.1
19859,19860,MWROW5-20,4,2499.999946,2499.999946,16.00000035,2.772588744,1.204119992,0.1
19860,19861,MWROW5-20,12,2500.003709,2500.003709,47.99992879,3.871199527,1.681240593,0.1
19861,19862,MWROW5-20,14,2486.301726,2486.301726,56.30853188,4.030846067,1.750574204,0.1
19862,19863,MWROW5-20,10,2496.087088,2496.087088,40.06270474,3.690445845,1.602740266,0.1
19863,19864,MWROW5-20,8,2499.987226,2499.987226,32.00016351,3.465741012,1.505152197,0.1
19864,19865,MWROW5-20,18,2596.910122,2596.910122,69.31314198,4.238634527,1.840815586,0.1
19865,19866,MWROW5-20,18,2990.576964,2990.576964,60.18905454,4.097490518,1.779517521,0.1
19866,19867,MWROW5-20,10,2296.258803,2296.258803,43.54909815,3.773888995,1.638979166,0.1
19867,19868,MWROW5-20,10,2499.998239,2499.998239,40.00002818,3.688880159,1.602060297,0.1
19868,19869,MWROW5-20,24,2499.998789,2499.998789,96.0000465,4.564348676,1.982271443,0.1
19869,19870,MWROW5-20,24,2473.206769,2473.206769,97.04000612,4.575123328,1.986950815,0.1
19870,19871,MWROW5-20,26,2500.001116,2500.001116,103.9999536,4.644390453,2.017033145,0.1
19871,19872,MWROW5-20,22,2499.998919,2499.998919,88.00003805,4.477337247,1.94448286,0.1
19872,19873,MWROW5-20,32,2478.329796,2478.329796,129.1192159,4.860736132,2.11099088,0.1
19873,19874,MWROW5-20,14,2340.654059,2340.654059,59.81234154,4.09121202,1.776790805,0.1
19874,19875,MWROW5-20,4,2499.998322,2499.998322,16.00001074,2.772589393,1.204120274,0.1
19875,19876,MWROW5-20,6,2500.001133,2500.001133,23.99998912,3.178053377,1.380211045,0.1
19876,19877,MWROW5-20,2,2474.881207,2474.881207,8.081195955,2.089539876,0.907475638,0.1
19877,19878,MWROW5-20,4,2499.99578,2499.99578,16.00002701,2.77259041,1.204120716,0.1
19878,19879,MWROW5-20,12,2499.997203,2499.997203,48.0000537,3.87120213,1.681241723,0.1
19879,19880,MWROW5-20,12,2474.839395,2474.839395,48.48799491,3.88131624,1.685634225,0.1
19880,19881,MWROW5-20,14,2465.253508,2465.253508,56.78929146,4.039347777,1.75426645,0.1
19881,19882,MWROW5-20,34,2499.998089,2499.998089,136.000104,4.91265565,2.13353924,0.1
19882,19883,MWROW5-20,14,2473.435377,2473.435377,56.60143835,4.036034397,1.752827468,0.1
19883,19884,MWROW5-20,22,2499.997998,2499.997998,88.00007047,4.477337615,1.94448302,0.1
19884,19885,MWROW5-20,40,4506.066468,4506.066468,88.76921875,4.486039954,1.948262398,0.1
19885,19886,MWROW5-20,10,2499.999676,2499.999676,40.00000518,3.688879584,1.602060048,0.1
19886,19887,MWROW5-20,26,2500.002661,2500.002661,103.9998893,4.644389835,2.017032877,0.1
